x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
2086,2288,2270,1282,871,868,1683,1891,422,1995
1741,2020,1366,1046,432,880,2390,2530,778,1208
2577,2457,1619,1403,786,1254,137,2217,2448,2675
1450,419,300,296,97,2034,397,2075,2110,1855
1633,2576,718,1094,2368,2396,1251,992,616,1399
1232,1797,213,1515,2611,2362,1706,841,2596,957
2696,233,1229,508,2475,769,1141,2555,2010,2348
2629,2563,1510,108,1988,1252,2416,1255,367,520
956,2498,2109,2162,2440,2275,869,1638,1564,2541
2209,191,1524,138,1778,1833,1996,875,680,2138
605,2344,2465,2700,76,1812,1952,775,2500,138
2441,2122,497,778,260,796,485,2483,1597,1826
651,1214,334,344,1134,2092,568,2602,1076,1032
371,507,655,231,576,165,338,1572,431,203
978,1599,1081,2411,1876,1120,73,680,132,2064
1989,2367,1253,446,1576,1956,1873,1454,2217,768
1502,2569,530,118,1202,2643,874,1984,1328,2328
569,183,627,1841,24,2700,838,913,1988,2211
13,1487,1861,1873,89,1589,429,2535,949,1400
1773,109,1988,2519,2292,936,1222,1100,899,1596
878,2678,473,1806,2305,1742,2609,2042,1660,1136
2463,2550,1138,473,2695,1095,1955,303,2496,93
1619,2441,929,1755,1515,2466,1473,2528,208,2507
2260,2369,2315,964,2413,1703,1824,876,923,1587
928,2006,1831,306,1189,338,125,1462,221,722
2675,2316,395,1613,2311,933,1527,1485,1605,1890
2552,404,1074,2043,430,2646,2407,1506,709,2705
2398,906,784,98,460,1032,2305,2039,2503,772
659,1396,2147,849,1823,369,37,65,142,154
2410,375,988,679,1725,476,2264,2258,1250,1714
1858,721,1753,1709,1318,992,1050,1174,4,2346
316,1209,1807,1530,785,2510,1788,1913,964,2617
1137,1969,2094,2643,1213,2662,1973,420,2466,2021
1887,2614,376,1673,1201,1166,172,968,1938,1495
576,2643,723,1669,1642,2215,2155,2375,214,284
1894,2251,2185,229,2044,1138,2550,1848,589,1317
214,2604,748,2487,2229,243,1494,2259,17,2467
395,2089,831,2619,2377,940,1199,1085,2297,2351
1281,532,182,1546,2329,2175,2605,2289,1950,1420
2151,553,847,526,53,2276,253,650,247,1769
1402,572,2035,1329,127,971,1220,76,1143,1411
1020,2157,2454,78,67,1162,174,2472,2218,603
1256,2214,272,258,1562,932,1228,47,201,580
207,61,1000,824,428,2397,20,1608,1335,1350
204,706,1196,974,1412,2688,1956,2023,1692,1850
1542,1211,249,2081,1979,231,2090,2508,490,1378
648,1776,1149,1472,821,1768,1116,1803,1855,653
1435,690,2057,482,2548,1636,36,2344,1458,1188
1044,1370,1572,507,729,661,1047,618,1970,85
92,2075,2354,563,448,391,2616,1457,2349,1465
1538,2439,1870,1777,2271,85,1825,1317,1138,1475
2352,1127,2283,1406,458,1672,2077,1321,1744,1872
1885,2351,2231,1060,1205,1255,1660,404,1831,2203
1254,257,1191,1554,2210,447,1911,2549,2190,1466
426,2574,2065,1580,1824,1773,1653,1061,870,1181
2598,2149,1481,1556,2680,120,208,2642,733,2165
684,875,808,451,645,150,2640,2482,2237,1450
406,2189,1625,2591,1985,2636,2485,1093,501,819
1788,519,1329,1842,891,620,110,1440,2161,264
532,2346,1006,954,2272,395,1295,930,2557,1702
2308,1704,2054,111,922,686,2289,903,836,1533
858,1022,1489,1088,1306,2193,1136,213,2318,1077
1237,1937,661,2017,1083,2230,2142,2059,2138,293
1262,2516,2600,654,1999,1028,393,2249,1370,2421
